report_id,date,house,scope,fy,metric,value,unit,direction,summary,source_page
2026-06-02_LS증권_LGES,2026-06-02,LS증권,글로벌EV수요,2026,성장률,4,%,-2,"1~4월 누적 기준 글로벌 EV향 배터리 탑재량 전년대비 성장률이 '25년 28%에서 '26년 4%로 급격히 둔화되었으며, 이는 중국 취득세 감면 축소 및 미국 IRA 30D 일몰 영향으로 판단된다.",2
2026-06-02_LS증권_LGES,2026-06-02,LS증권,중국경쟁,2026,M/S,,%,-2,"중국 내수 판매 둔화가 중국 OEM의 해외시장 진출을 가속화시켜, 인위적 배제 장벽이 없는 비미국 시장(유럽 등)에서 중국 배터리 M/S가 확대되고 있다.",3
2026-06-02_LS증권_LGES,2026-06-02,LS증권,북미ESS,2026,수요,18,GWh,1,"미국 ESS 수요는 '26년 기준 글로벌 이차전지 수요의 약 4.5%(출하량 기준 약 15%)로 추정되며, FEOC·관세 강화에도 중국 업체의 사전구매·현지화 우회로 중국 M/S가 여전히 약 60% 수준을 유지할 전망이다.",9
2026-06-02_LS증권_LGES,2026-06-02,LS증권,글로벌ESS,2026,수요비중,30,%,0,"'26년 글로벌 이차전지 수요의 약 30%를 ESS가 차지할 것으로 전망하며, 유틸리티/VRE(재생에너지) 연계향이 가장 큰 비중을 차지하고 미국은 글로벌 대비 데이터센터향 비중이 상대적으로 높다.",8
2026-06-02_LS증권_LGES,2026-06-02,LS증권,K배터리,2025,ESS M/S,2,%,-1,"'25년 글로벌 ESS 시장(550GWh, 전년비 79% 성장)에서 LGES·삼성SDI가 각 2% M/S를 기록해 '23년(LGES 4%, SDI 5%) 대비 하락했으며, 중국 저가 LFP 각형 공세 속에 두 자릿수 자체 성장에도 M/S가 축소되었다.",7
2026-06-02_LS증권_LGES,2026-06-02,LS증권,폼팩터/케미스트리,2026,LFP비중,59,%,1,"4월 EV향 배터리 data 기준 Chemistry는 LFP M/S 59%로 비중 확대가 재확인되었으며, 폼팩터에서도 각형(Prismatic) M/S가 81%까지 확대되는 반면 동사가 생산하는 원통형·파우치 M/S는 축소되는 추세다.",1
2026-06-02_LS증권_LGES,2026-06-02,LS증권,메탈가격,2026,Chemistry전환,,%,-1,"BNEF에 따르면 ESS 화학은 향후 NMC/LFP에서 나트륨이온(Sodium-ion)으로 점진 전환될 전망이며, CATL이 나트륨전지 상용화(승용차·60GWh ESS 공급계약)를 이미 앞서 진행하고 있어 한국 배터리 기업의 잠재 리스크로 유의할 필요가 있다.",9
2026-06-04_KB증권_LGES,2026-06-04,KB증권,북미EV,2026,신차 재고일수,79,일,1,미국 신차 EV 재고일수가 2025년말 130일에서 2026년 4월 79일로 안정화되며 미국 EV/전지 업계의 생산조정이 4Q25~2Q26 중 마무리 국면에 진입하는 것으로 판단된다.,3
2026-06-04_KB증권_LGES,2026-06-04,KB증권,북미EV,2026,휘발유/디젤 가격 상승률,,%,1,미국의 5월말 휘발유/디젤 가격이 전쟁 후(2/23 대비) 46%/47% 상승해 중/장기적으로 EV 침투율 회복이 기대된다.,1
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,글로벌EV수요,2026,판매량증감률,4,%,-1,글로벌 EV 판매량은 1~4월 누적 기준 '21년 141% 성장에서 서서히 둔화되어 '26년에는 4% 성장에 그쳤다.,4
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,북미ESS,2026,수요,9,GWh,1,"미국 AI 데이터센터향 ESS 수요는 '26년 9GWh(글로벌 전체 수요의 0.5%)로 아직 시장 기대 대비 작으나 '30년 160GWh(연평균 +12%)까지 확대될 전망이며, '26년부터 FEOC 및 중국 배터리 관세 인상에 따라 미국 ESS 내 중국 M/S가 60%를 상회할 것으로 전망된다.",1
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,유럽EV,2026,판매량증감률,19,%,1,"1~4월 누적 기준 유럽 EV 판매량은 전년대비 19% 증가하며 중국(-13%), 북미(-5%) 대비 유일하게 견조한 성장세를 보였다.",5
2026-06-05_LS증권_삼성SDI,2026-06-05,LS증권,중국경쟁,2027,전고체 양산목표,,,-1,"CATL, BYD 등 중국 배터리사들은 '27년 전고체(또는 반고체) 배터리 양산을 목표로 국내 셀사보다 개발 및 양산 속도가 빠르게 진행되고 있다.",9
2026-06-15_LS증권_SK온,2026-06-15,LS증권,글로벌EV수요,2026,판매증감률,4,%,-2,"글로벌 EV 판매량은 '26년 1~4월 누적 기준 전년대비 +4% 성장에 그쳐 '21년 141%, '25년 28% 대비 성장률이 크게 둔화됐다.",3
2026-06-15_LS증권_SK온,2026-06-15,LS증권,중국경쟁,2026,판매증감률,-13,%,-2,"중국 EV 판매량은 취득세 감면이 100%에서 50%로 축소되며 '26년 1~4월 누적 -13% 역성장했고, 이는 중국 OEM의 해외시장(비미국) 공략 가속화로 이어져 K배터리에 부정적이다.",4
2026-06-15_LS증권_SK온,2026-06-15,LS증권,북미EV,2026,판매증감률,-5,%,-2,미국 IRA 30D 세액공제 폐지 등으로 북미 EV 판매량은 '26년 1~4월 누적 -5%로 역성장했다.,4
2026-06-15_LS증권_SK온,2026-06-15,LS증권,K배터리,2026,파우치형폼팩터M/S,,%,-1,파우치형 폼팩터는 LGES와 SK On이 양분하는 구조이나 '22년 이후 M/S가 30%대 초반에서 정체되며 각형/LFP에 성장을 내주고 있다.,4
2026-06-18_KB증권_LGES,2026-06-18,KB증권,한국EV,2026,EV 판매대수,380000,대,2,"2026년 국내 EV 판매량은 침투율 22.6% 유지 가정 시 38만대를 상회할 것으로 예상되며, 전기차 가격 하락, 유가/휘발유 가격 급등, 무공해차 보급목표(ZEV Mandate) 규제 본격 시행(2026년 24%, 미달 시 대당 150만원 기여금)이 침투율 급등(2025년 12.9%→2026년 22.6%)의 배경이다.",3
2026-06-18_KB증권_SK온,2026-06-18,KB증권,한국EV수요,2026,침투율,22.6,%,2,"국내 EV 침투율은 2022~24년 8.4%, 2025년 12.9%에서 2026년 22.6%로 급등하며 신규등록 대수는 38만대를 상회할 것으로 기대된다.",3
2026-06-18_KB증권_SK온,2026-06-18,KB증권,한국EV수요,2026,BEV판매량_YoY,122,%,2,"2026년 1~5월 국내 BEV 판매량은 전년동기 대비 +122% 급증했으며, 전기차 가격 하락과 2026년부터 본격화된 ZEV 무공해차 보급목표 규제(미달 시 대당 150만원 기여금)가 주된 배경이다.",3
2026-06-18_다올투자증권_LGES,2026-06-18,다올투자증권,북미ESS,2026,수요,,,2,2026년 하반기로 갈수록 ESS 사업이 AI 데이터센터 인프라에 있어 최대 병목 영역 중 한 곳으로 지목될 수 있어 ESS 수요 측면에서 우호적인 환경이 조성되고 있다.,1
2026-06-24_유안타증권_LGES,2026-06-24,유안타증권,북미ESS,2026,수요,,,2,미국 전력 인프라 병목으로 인한 BESS 수요 급증이 K-배터리 업체들의 수주 모멘텀과 실적 확대로 이어질 전망이다.,1
2026-06-25_NH투자증권_LGES,2026-06-25,NH투자증권,북미EV,2026,성장률,,%,1,"미국 xEV 판매 y-y 역성장이 완화되는 추세로, 하반기 고객사 재고 축적 재개가 기대됨.",4
2026-06-25_NH투자증권_LGES,2026-06-25,NH투자증권,유럽EV,2026,성장률,,%,2,테슬라 유럽 판매량 y-y가 강한 반등세를 보이며 소형전지 낙수효과로 이어질 전망.,4
2026-06-25_NH투자증권_삼성SDI,2026-06-25,NH투자증권,유럽EV,2026,국내3사합산점유율,30.6,%,-1,유럽 xEV 내 국내 배터리 3사 합산 점유율이 지속 하락해 '26.1월 기준 30.6%를 기록,5
2026-06-26_미래에셋증권_삼성SDI,2026-06-26,미래에셋증권,유럽EV,2026,수요,,,1,유럽 EV 수요 개선으로 헝가리 라인 가동률이 상승하고 있다.,1
2026-06-26_미래에셋증권_삼성SDI,2026-06-26,미래에셋증권,중국경쟁,2026,정책환경,,,1,미국/유럽 중심의 대중국 배터리 밸류체인 견제 정책이 지속되며 국내 업체의 중장기 글로벌 점유율 회복에 우호적 환경을 제공한다.,1
2026-06-29_LS증권_SK온,2026-06-29,LS증권,글로벌EV수요,2026,성장률,4,%,-1,글로벌 EV 판매 증감률이 21년 141%→22년 34%→23년 31%→24년 23%→25년 28%에서 26년 1~4월 누적 4%로 성장세가 뚜렷하게 둔화.,4
2026-06-29_LS증권_SK온,2026-06-29,LS증권,중국경쟁,2026,성장률,-13,%,-2,중국 EV 판매는 취득세 감면이 100%에서 50%로 축소되며 26년 1~4월 누적 전년대비 -13%로 역성장.,5
2026-06-29_LS증권_SK온,2026-06-29,LS증권,유럽EV,2026,성장률,19,%,1,유럽 EV 판매는 26년 1~4월 누적 전년대비 +19%로 견조한 성장세를 지속.,5
2026-06-29_LS증권_SK온,2026-06-29,LS증권,북미EV,2026,성장률,-5,%,-1,"북미 EV 판매는 26년 1~4월 누적 전년대비 -5%로 역성장 전환, 미국 IRA 30D 폐지 등 정책 변화 영향으로 판단.",5
2026-06-30_iM증권_LGES,2026-06-30,iM증권,북미ESS,2030,수요,,GWh,2,AIDC發 신규 ESS 수요를 고려하면 현재 시장 컨센서스인 2030년 미국 ESS 수요 전망치(150~180GWh)가 크게 상향 조정될 가능성이 높다고 판단한다.,1
2026-06-30_iM증권_LGES,2026-06-30,iM증권,AIDC ESS,2030,출하량,272,GWh,2,GGII에 따르면 전세계 AI데이터센터향 ESS 배터리 출하량이 2025년 약 12GWh에서 2030년 약 272GWh로 급성장할 전망이다.,1
2026-06-30_iM증권_삼성SDI,2026-06-30,iM증권,북미ESS,2030,수요,272,GWh,2,GGII는 전세계 AIDC향 ESS 배터리 출하량이 2025년 약 12GWh에서 2030년 약 272GWh로 급성장할 것으로 전망하며 상당 부분은 미국에서 발생할 가능성이 높다고 언급.,1
2026-06-30_iM증권_삼성SDI,2026-06-30,iM증권,북미ESS,2030,수요,,GWh,2,AIDC발 신규 ESS 수요를 고려할 때 현재 시장 컨센서스인 2030년 미국 ESS 수요 전망치(150~180GWh)는 크게 상향 조정될 가능성이 높다고 판단.,1
2026-07-02_메리츠증권_LGES,2026-07-02,메리츠증권,북미ESS,2030,수요성장률,28,%,2,미국 ESS 시장 연평균 수요 증가율은 2030년까지 연간 +28% 전망.,1
